districtCode,city,district,province,lon,lat
310114,上海市,嘉定,上海市,121.250333,31.383524
310115,上海市,浦东新区,上海市,121.567706,31.245944
310116,上海市,金山,上海市,121.330736,30.724697
310117,上海市,松江,上海市,121.223543,31.03047
310118,上海市,青浦,上海市,121.113021,31.151209
310120,上海市,奉贤,上海市,121.458472,30.912345
310151,上海市,崇明,上海市,121.397516,31.626946
320100,南京市,南京,江苏省,118.767413,32.041544
320102,南京市,玄武,江苏省,118.792199,32.050678
320104,南京市,秦淮,江苏省,118.786088,32.033818
320105,南京市,建邺,江苏省,118.732688,32.004538
320106,南京市,鼓楼,江苏省,118.769739,32.066966
320111,南京市,浦口,江苏省,118.625307,32.05839
320113,南京市,栖霞区,江苏省,118.808702,32.102147
320114,南京市,雨花台,江苏省,118.77207,31.995946
320115,南京市,江宁,江苏省,118.850621,31.953418
320116,南京市,六合,江苏省,118.85065,32.340655
320117,南京市,溧水,江苏省,119.028732,31.653061
320118,南京市,高淳,江苏省,118.87589,31.327132
320200,无锡市,无锡,江苏省,120.301663,31.574729
320205,无锡市,锡山,江苏省,120.357298,31.585559
320206,无锡市,惠山,江苏省,120.303543,31.681019
320211,无锡市,滨湖,江苏省,120.266053,31.550228
320213,无锡市,梁溪,江苏省,120.296595,31.575706
320214,无锡市,新吴,江苏省,120.352782,31.550966
320281,无锡市,江阴,江苏省,120.275891,31.910984
320282,无锡市,宜兴,江苏省,119.820538,31.364384
320300,徐州市,徐州,江苏省,117.184811,34.261792
320302,徐州市,鼓楼区,江苏省,117.192941,34.269397
320303,徐州市,云龙区,江苏省,117.194589,34.254805
320305,徐州市,贾汪,江苏省,117.450212,34.441642
320311,徐州市,泉山,江苏省,117.182225,34.262249
320312,徐州市,铜山,江苏省,117.183894,34.19288
320321,徐州市,丰县,江苏省,116.592888,34.696946
320322,徐州市,沛县,江苏省,116.937182,34.729044
320324,徐州市,睢宁,江苏省,117.95066,33.899222
320381,徐州市,新沂,江苏省,118.345828,34.368779
320382,徐州市,邳州,江苏省,117.963923,34.314708
320400,常州市,常州,江苏省,119.946973,31.772752
320402,常州市,天宁,江苏省,119.963783,31.779632
320404,常州市,钟楼,江苏省,119.948388,31.78096
320411,常州市,新北区,江苏省,119.974654,31.824664
320412,常州市,武进,江苏省,119.958773,31.718566
320413,常州市,金坛,江苏省,119.573395,31.744399
320481,常州市,溧阳,江苏省,119.487816,31.427081
320500,苏州市,苏州,江苏省,120.619585,31.299379
320505,苏州市,虎丘,江苏省,120.566833,31.294845
320506,苏州市,吴中,江苏省,120.624621,31.270839
320507,苏州市,相城,江苏省,120.618956,31.396684
320508,苏州市,姑苏,江苏省,120.622249,31.311414
320509,苏州市,吴江,江苏省,120.641601,31.160404
320571,苏州市,苏州工业园区,江苏省,120.72989,31.33044
320581,苏州市,常熟,江苏省,120.74852,31.658156
320582,苏州市,张家港,江苏省,120.543441,31.865553
320583,苏州市,昆山,江苏省,120.958137,31.381925
320585,苏州市,太仓,江苏省,121.112275,31.452568
320600,南通市,南通,江苏省,120.864608,32.016212
320602,南通市,崇川,江苏省,120.86635,32.015278
320611,南通市,港闸,江苏省,120.8339,32.040299
320612,南通市,通州区,江苏省,121.073171,32.084287
320623,南通市,如东,江苏省,121.186088,32.311832
320681,南通市,启东,江苏省,121.659724,31.810158
320682,南通市,如皋,江苏省,120.566324,32.391591
320684,南通市,海门,江苏省,121.176609,31.893528
320685,南通市,海安,江苏省,120.465995,32.540289
320700,连云港市,连云港,江苏省,119.178821,34.600018
320703,连云港市,连云,江苏省,119.347378,34.763261
320706,连云港市,海州,江苏省,119.179793,34.601584
320707,连云港市,赣榆,江苏省,119.128774,34.839154
320722,连云港市,东海,江苏省,118.766489,34.522859
320723,连云港市,灌云,江苏省,119.255741,34.298436
320724,连云港市,灌南,江苏省,119.352331,34.092553
320800,淮安市,淮安,江苏省,119.021265,33.597506
320803,淮安市,淮安区,江苏省,119.14634,33.507499
320804,淮安市,淮阴,江苏省,119.020817,33.622452
320812,淮安市,清江浦,江苏省,119.0297127,33.55272593
320813,淮安市,洪泽,江苏省,118.867875,33.294975
320826,淮安市,涟水,江苏省,119.266078,33.771308
320830,淮安市,盱眙,江苏省,118.493823,33.00439
320831,淮安市,金湖,江苏省,119.016936,33.018162
320900,盐城市,盐城,江苏省,120.139998,33.377631
320902,盐城市,亭湖,江苏省,120.136078,33.383912
320903,盐城市,盐都,江苏省,120.139753,33.341288
320904,盐城市,大丰,江苏省,120.470324,33.199531
320921,盐城市,响水,江苏省,119.579573,34.19996
320922,盐城市,滨海,江苏省,119.828434,33.989888
320923,盐城市,阜宁,江苏省,119.805338,33.78573
320924,盐城市,射阳,江苏省,120.257444,33.773779
320925,盐城市,建湖,江苏省,119.793105,33.472621
320981,盐城市,东台,江苏省,120.314101,32.853174
321000,扬州市,扬州,江苏省,119.421003,32.393159
321002,扬州市,广陵,江苏省,119.442267,32.392154
321003,扬州市,邗江,江苏省,119.397777,32.377899
321012,扬州市,江都,江苏省,119.567481,32.426564
321023,扬州市,宝应,江苏省,119.321284,33.23694
321081,扬州市,仪征,江苏省,119.182443,32.271965
321084,扬州市,高邮,江苏省,119.443842,32.785164
321100,镇江市,镇江,江苏省,119.452753,32.204402
321102,镇江市,京口,江苏省,119.454571,32.206191
321111,镇江市,润州,江苏省,119.414877,32.213501
321112,镇江市,丹徒,江苏省,119.433883,32.128972
321181,镇江市,丹阳,江苏省,119.581911,31.991459
321182,镇江市,扬中,江苏省,119.828054,32.237266
321183,镇江市,句容,江苏省,119.167135,31.947355
321200,泰州市,泰州,江苏省,119.915176,32.484882
321202,泰州市,海陵,江苏省,119.920187,32.488406
321203,泰州市,高港,江苏省,119.88166,32.315701
321204,泰州市,姜堰,江苏省,120.148208,32.508483
321281,泰州市,兴化,江苏省,119.840162,32.938065
321282,泰州市,靖江,江苏省,120.26825,32.018168
321283,泰州市,泰兴,江苏省,120.020228,32.168784
321300,宿迁市,宿迁,江苏省,118.275162,33.963008
321302,宿迁市,宿城,江苏省,118.278984,33.937726
321311,宿迁市,宿豫,江苏省,118.330012,33.941071
321322,宿迁市,沭阳,江苏省,118.775889,34.129097
321323,宿迁市,泗阳,江苏省,118.681284,33.711433
321324,宿迁市,泗洪,江苏省,118.211824,33.456538
330100,杭州市,杭州,浙江省,120.153576,30.287459
330102,杭州市,上城区,浙江省,120.171465,30.250236
330103,杭州市,下城区,浙江省,120.172763,30.276271
330104,杭州市,江干,浙江省,120.202633,30.266603
330105,杭州市,拱墅,浙江省,120.150053,30.314697
330106,杭州市,西湖,浙江省,120.147376,30.272934
330108,杭州市,滨江,浙江省,120.21062,30.206615
330109,杭州市,萧山,浙江省,120.27069,30.162932
330110,杭州市,余杭,浙江省,120.301737,30.421187
330111,杭州市,富阳,浙江省,119.949869,30.049871
330112,杭州市,临安,浙江省,119.715101,30.231153
330122,杭州市,桐庐,浙江省,119.685045,29.797437
330127,杭州市,淳安,浙江省,119.044276,29.604177
330182,杭州市,建德,浙江省,119.279089,29.472284
330200,宁波市,宁波,浙江省,121.549792,29.868388
330203,宁波市,海曙,浙江省,121.539698,29.874452
330205,宁波市,江北区,浙江省,121.559282,29.888361
330206,宁波市,北仑,浙江省,121.831303,29.90944
330211,宁波市,镇海,浙江省,121.713162,29.952107
330212,宁波市,鄞州,浙江省,121.558436,29.831662
330213,宁波市,奉化,浙江省,121.41089,29.662348
330225,宁波市,象山,浙江省,121.877091,29.470206
330226,宁波市,宁海,浙江省,121.432606,29.299836
330281,宁波市,余姚,浙江省,121.156294,30.045404
330282,宁波市,慈溪,浙江省,121.248052,30.177142
330300,温州市,温州,浙江省,120.672111,28.000575
330302,温州市,鹿城,浙江省,120.674231,28.003352
330303,温州市,龙湾,浙江省,120.763469,27.970254
330304,温州市,瓯海,浙江省,120.637145,28.006444
330305,温州市,洞头,浙江省,121.156181,27.836057
330324,温州市,永嘉,浙江省,120.690968,28.153886
330326,温州市,平阳,浙江省,120.564387,27.6693
330327,温州市,苍南,浙江省,120.406256,27.507743
330328,温州市,文成,浙江省,120.09245,27.789133
330329,温州市,泰顺,浙江省,119.71624,27.557309
330381,温州市,瑞安,浙江省,120.646171,27.779321
330382,温州市,乐清,浙江省,120.967147,28.116083
330400,嘉兴市,嘉兴,浙江省,120.750865,30.762653
330402,嘉兴市,南湖,浙江省,120.749953,30.764652
330411,嘉兴市,秀洲,浙江省,120.720431,30.763323
330421,嘉兴市,嘉善,浙江省,120.921871,30.841352
330424,嘉兴市,海盐,浙江省,120.942017,30.522223
330481,嘉兴市,海宁,浙江省,120.688821,30.525544
330482,嘉兴市,平湖,浙江省,121.014666,30.698921
330483,嘉兴市,桐乡,浙江省,120.551085,30.629065
330500,湖州市,湖州,浙江省,120.102398,30.867198
330502,湖州市,吴兴,浙江省,120.101416,30.867252
330503,湖州市,南浔,浙江省,120.417195,30.872742
330521,湖州市,德清,浙江省,119.967662,30.534927
330522,湖州市,长兴,浙江省,119.910122,31.00475
330523,湖州市,安吉,浙江省,119.687891,30.631974
330600,绍兴市,绍兴,浙江省,120.582112,29.997117
330602,绍兴市,越城,浙江省,120.585315,29.996993
330603,绍兴市,柯桥,浙江省,120.476075,30.078038
330604,绍兴市,上虞,浙江省,120.874185,30.016769
330624,绍兴市,新昌,浙江省,120.905665,29.501205
330681,绍兴市,诸暨,浙江省,120.244326,29.713662
330683,绍兴市,嵊州,浙江省,120.82888,29.586606
330700,金华市,金华,浙江省,119.649506,29.089524
330702,金华市,婺城,浙江省,119.652579,29.082607
330703,金华市,金东,浙江省,119.681264,29.095835
330723,金华市,武义,浙江省,119.819159,28.896563
330726,金华市,浦江,浙江省,119.893363,29.451254
330727,金华市,磐安,浙江省,120.44513,29.052627
330781,金华市,兰溪,浙江省,119.460521,29.210065
330782,金华市,义乌,浙江省,120.074911,29.306863
330783,金华市,东阳,浙江省,120.23334,29.262546
330784,金华市,永康,浙江省,120.036328,28.895293
330800,衢州市,衢州,浙江省,118.87263,28.941708
330802,衢州市,柯城,浙江省,118.873041,28.944539
330803,衢州市,衢江,浙江省,118.957683,28.973195
330822,衢州市,常山,浙江省,118.521654,28.900039
330824,衢州市,开化,浙江省,118.414435,29.136503
330825,衢州市,龙游,浙江省,119.172525,29.031364
330881,衢州市,江山,浙江省,118.627879,28.734674
330900,舟山市,舟山,浙江省,122.106863,30.016028
330902,舟山市,定海,浙江省,122.108496,30.016423
330903,舟山市,普陀,浙江省,122.301953,29.945614
330921,舟山市,岱山,浙江省,122.201132,30.242865
330922,舟山市,嵊泗,浙江省,122.457809,30.727166
331000,台州市,台州,浙江省,121.428599,28.661378
331002,台州市,椒江,浙江省,121.431049,28.67615
331003,台州市,黄岩,浙江省,121.262138,28.64488
331004,台州市,路桥,浙江省,121.37292,28.581799
331022,台州市,三门,浙江省,121.376429,29.118955
331023,台州市,天台,浙江省,121.031227,29.141126
331024,台州市,仙居,浙江省,120.735074,28.849213
331081,台州市,温岭,浙江省,121.373611,28.368781
331082,台州市,临海,浙江省,121.131229,28.845441
331083,台州市,玉环,浙江省,121.232337,28.12842
331100,丽水市,丽水,浙江省,119.921786,28.451993
331102,丽水市,莲都,浙江省,119.922293,28.451103
331121,丽水市,青田,浙江省,120.291939,28.135247
331122,丽水市,缙云,浙江省,120.078965,28.654208
331123,丽水市,遂昌,浙江省,119.27589,28.5924
331124,丽水市,松阳,浙江省,119.485292,28.449937
331125,丽水市,云和,浙江省,119.569458,28.111077
331126,丽水市,庆元,浙江省,119.067233,27.618231
331127,丽水市,景宁,浙江省,119.634669,27.977247
331181,丽水市,龙泉,浙江省,119.132319,28.069177
340100,合肥市,合肥,安徽省,117.283042,31.86119
340102,合肥市,瑶海,安徽省,117.315358,31.86961
340103,合肥市,庐阳,安徽省,117.283776,31.869011
340104,合肥市,蜀山,安徽省,117.262072,31.855868
340111,合肥市,包河,安徽省,117.285751,31.82956
340121,合肥市,长丰,安徽省,117.164699,32.478548
340122,合肥市,肥东,安徽省,117.463222,31.883992
340123,合肥市,肥西,安徽省,117.166118,31.719646
340124,合肥市,庐江,安徽省,117.289844,31.251488
340181,合肥市,巢湖,安徽省,117.874155,31.600518
340200,芜湖市,芜湖,安徽省,118.376451,31.326319
340202,芜湖市,镜湖,安徽省,118.376343,31.32559
340203,芜湖市,弋江,安徽省,118.377476,31.313394
340207,芜湖市,鸠江,安徽省,118.400174,31.362716
340208,芜湖市,三山,安徽省,118.233987,31.225423
340221,芜湖市,芜湖县,安徽省,118.572301,31.145262
340222,芜湖市,繁昌,安徽省,118.201349,31.080896
340223,芜湖市,南陵,安徽省,118.337104,30.919638
340225,芜湖市,无为,安徽省,117.911432,31.303075
340300,蚌埠市,蚌埠,安徽省,117.363228,32.939667
340302,蚌埠市,龙子湖,安徽省,117.382312,32.950452
340303,蚌埠市,蚌山,安徽省,117.355789,32.938066
340304,蚌埠市,禹会,安徽省,117.35259,32.931933
340311,蚌埠市,淮上,安徽省,117.34709,32.963147
340321,蚌埠市,怀远,安徽省,117.200171,32.956934
340322,蚌埠市,五河,安徽省,117.888809,33.146202
340323,蚌埠市,固镇,安徽省,117.315962,33.318679
340400,淮南市,淮南,安徽省,117.018329,32.647574
340402,淮南市,大通区,安徽省,117.052927,32.632066
340403,淮南市,田家庵,安徽省,117.018318,32.644342
340404,淮南市,谢家集,安徽省,116.865354,32.598289
340405,淮南市,八公山,安徽省,116.841111,32.628229
340406,淮南市,潘集,安徽省,116.816879,32.782117
340421,淮南市,凤台,安徽省,116.722769,32.705382
340422,淮南市,寿县,安徽省,116.785349,32.577304
340500,马鞍山市,马鞍山,安徽省,118.507906,31.689362
340503,马鞍山市,花山,安徽省,118.511308,31.69902
340504,马鞍山市,雨山,安徽省,118.493104,31.685912
340506,马鞍山市,博望,安徽省,118.843742,31.562321
340521,马鞍山市,当涂,安徽省,118.489873,31.556167
340522,马鞍山市,含山,安徽省,118.105545,31.727758
340523,马鞍山市,和县,安徽省,118.362998,31.716634
340600,淮北市,淮北,安徽省,116.794664,33.971707
340602,淮北市,杜集,安徽省,116.833925,33.991218
340603,淮北市,相山,安徽省,116.790775,33.970916
340604,淮北市,烈山,安徽省,116.809465,33.889529
340621,淮北市,濉溪,安徽省,116.767435,33.916407
340700,铜陵市,铜陵,安徽省,117.816576,30.929935
340705,铜陵市,铜官,安徽省,117.818427,30.93182
340706,铜陵市,义安,安徽省,117.792288,30.952338
340711,铜陵市,郊区,安徽省,117.80707,30.908927
340722,铜陵市,枞阳,安徽省,117.222027,30.700615
340800,安庆市,安庆,安徽省,117.043551,30.50883
340802,安庆市,迎江,安徽省,117.044965,30.506375
340803,安庆市,大观,安徽省,117.034512,30.505632
340811,安庆市,宜秀,安徽省,117.070003,30.541323
340822,安庆市,怀宁,安徽省,116.828664,30.734994
340825,安庆市,太湖,安徽省,116.305225,30.451869
340826,安庆市,宿松,安徽省,116.120204,30.158327
340827,安庆市,望江,安徽省,116.690927,30.12491
340828,安庆市,岳西,安徽省,116.360482,30.848502
340881,安庆市,桐城,安徽省,116.959656,31.050576
340882,安庆市,潜山,安徽省,116.573666,30.638222
341000,黄山市,黄山,安徽省,118.317325,29.709239
341002,黄山市,屯溪,安徽省,118.317354,29.709186
341003,黄山市,黄山区,安徽省,118.136639,30.294517
341004,黄山市,徽州,安徽省,118.339743,29.825201
341021,黄山市,歙县,安徽省,118.428025,29.867748
341022,黄山市,休宁,安徽省,118.188531,29.788878
341023,黄山市,黟县,安徽省,117.942911,29.923812
341024,黄山市,祁门,安徽省,117.717237,29.853472
341100,滁州市,滁州,安徽省,118.316264,32.303627
341102,滁州市,琅琊,安徽省,118.316475,32.303797
341103,滁州市,南谯,安徽省,118.296955,32.329841
341122,滁州市,来安,安徽省,118.433293,32.450231
341124,滁州市,全椒,安徽省,118.268576,32.09385
341125,滁州市,定远,安徽省,117.683713,32.527105
341126,滁州市,凤阳,安徽省,117.562461,32.867146
341181,滁州市,天长,安徽省,119.011212,32.6815
341182,滁州市,明光,安徽省,117.998048,32.781206
341200,阜阳市,阜阳,安徽省,115.819729,32.896969
341202,阜阳市,颍州,安徽省,115.813914,32.891238
341203,阜阳市,颍东,安徽省,115.858747,32.908861
341204,阜阳市,颍泉,安徽省,115.804525,32.924797
341221,阜阳市,临泉,安徽省,115.261688,33.062698
341222,阜阳市,太和,安徽省,115.627243,33.16229
341225,阜阳市,阜南,安徽省,115.590534,32.638102
341226,阜阳市,颍上,安徽省,116.259122,32.637065
341282,阜阳市,界首,安徽省,115.362117,33.26153
341300,宿州市,宿州,安徽省,116.984084,33.633891
341302,宿州市,埇桥,安徽省,116.983309,33.633853
341321,宿州市,砀山,安徽省,116.351113,34.426247
341322,宿州市,萧县,安徽省,116.945399,34.183266
341323,宿州市,灵璧,安徽省,117.551493,33.540629
341324,宿州市,泗县,安徽省,117.885443,33.47758
341500,六安市,六安,安徽省,116.507676,31.752889
341502,六安市,金安,安徽省,116.503288,31.754491
341503,六安市,裕安,安徽省,116.494543,31.750692
341504,六安市,叶集,安徽省,115.913594,31.84768
341522,六安市,霍邱,安徽省,116.278875,32.341305
341523,六安市,舒城,安徽省,116.944088,31.462848
341524,六安市,金寨,安徽省,115.878514,31.681624
341525,六安市,霍山,安徽省,116.333078,31.402456
341600,亳州市,亳州,安徽省,115.782939,33.869338
341602,亳州市,谯城,安徽省,115.781214,33.869284
341621,亳州市,涡阳,安徽省,116.211551,33.502831
341622,亳州市,蒙城,安徽省,116.560337,33.260814
341623,亳州市,利辛,安徽省,116.207782,33.143503
341700,池州市,池州,安徽省,117.489157,30.656037
341702,池州市,贵池,安徽省,117.488342,30.657378
341721,池州市,东至,安徽省,117.021476,30.096568
341722,池州市,石台,安徽省,117.482907,30.210324
341723,池州市,青阳,安徽省,117.857395,30.63818
341800,宣城市,宣城,安徽省,118.757995,30.945667
341802,宣城市,宣州,安徽省,118.758412,30.946003
341821,宣城市,郎溪,安徽省,119.185024,31.127834
341822,宣城市,广德,安徽省,119.417521,30.893116
341823,宣城市,泾县,安徽省,118.412397,30.685975
341824,宣城市,绩溪,安徽省,118.594705,30.065267
341825,宣城市,旌德,安徽省,118.543081,30.288057
341881,宣城市,宁国,安徽省,118.983407,30.626529
350100,福州市,福州,福建省,119.306239,26.075302
350102,福州市,鼓楼区,福建省,119.29929,26.082284
350103,福州市,台江区,福建省,119.310156,26.058616
350104,福州市,仓山,福建省,119.320988,26.038912
350105,福州市,马尾,福建省,119.458725,25.991975
350111,福州市,晋安,福建省,119.328597,26.078837
350112,福州市,长乐,福建省,119.510849,25.960583
350121,福州市,闽侯,福建省,119.145117,26.148567
350122,福州市,连江,福建省,119.538365,26.202109
350123,福州市,罗源,福建省,119.552645,26.487234
350124,福州市,闽清,福建省,118.868416,26.223793
350125,福州市,永泰,福建省,118.939089,25.864825
350128,福州市,平潭,福建省,119.791197,25.503672
350181,福州市,福清,福建省,119.376992,25.720402
350200,厦门市,厦门,福建省,118.11022,24.490474
350203,厦门市,思明,福建省,118.087828,24.462059
350205,厦门市,海沧,福建省,118.036364,24.492512
350206,厦门市,湖里,福建省,118.10943,24.512764
350211,厦门市,集美,福建省,118.100869,24.572874
350212,厦门市,同安,福建省,118.150455,24.729333
350213,厦门市,翔安,福建省,118.242811,24.637479
350300,莆田市,莆田,福建省,119.007558,25.431011
350302,莆田市,城厢,福建省,119.001028,25.433737
350303,莆田市,涵江,福建省,119.119102,25.459273
350304,莆田市,荔城,福建省,119.020047,25.430047
350305,莆田市,秀屿,福建省,119.092607,25.316141
350322,莆田市,仙游,福建省,118.694331,25.356529
350400,三明市,三明,福建省,117.635001,26.265444
350402,三明市,梅列,福建省,117.63687,26.269208
350403,三明市,三元,福建省,117.607418,26.234191
350421,三明市,明溪,福建省,117.201845,26.357375
350423,三明市,清流,福建省,116.815821,26.17761
350424,三明市,宁化,福建省,116.659725,26.259932
350425,三明市,大田,福建省,117.849355,25.690803
350426,三明市,尤溪,福建省,118.188577,26.169261
350427,三明市,沙县,福建省,117.789095,26.397361
350428,三明市,将乐,福建省,117.473558,26.728667
350429,三明市,泰宁,福建省,117.177522,26.897995
350430,三明市,建宁,福建省,116.845832,26.831398
350481,三明市,永安,福建省,117.364447,25.974075
350500,泉州市,泉州,福建省,118.589421,24.908853
350502,泉州市,鲤城,福建省,118.588929,24.907645
350503,泉州市,丰泽,福建省,118.605147,24.896041
350504,泉州市,洛江,福建省,118.670312,24.941153
350505,泉州市,泉港,福建省,118.912285,25.126859
350521,泉州市,惠安,福建省,118.798954,25.028718
350524,泉州市,安溪,福建省,118.186014,25.056824
350525,泉州市,永春,福建省,118.29503,25.320721
350526,泉州市,德化,福建省,118.242986,25.489004
350527,泉州市,金门,福建省,118.323221,24.436417
350581,泉州市,石狮,福建省,118.628402,24.731978
350582,泉州市,晋江,福建省,118.577338,24.807322
350583,泉州市,南安,福建省,118.387031,24.959494
350600,漳州市,漳州,福建省,117.661801,24.510897
350602,漳州市,芗城,福建省,117.656461,24.509955
350603,漳州市,龙文,福建省,117.671387,24.515656
350622,漳州市,云霄,福建省,117.340946,23.950486
350623,漳州市,漳浦,福建省,117.614023,24.117907
350624,漳州市,诏安,福建省,117.176083,23.710834
350625,漳州市,长泰,福建省,117.755913,24.621475
350626,漳州市,东山,福建省,117.427679,23.702845
350627,漳州市,南靖,福建省,117.365462,24.516425
350628,漳州市,平和,福建省,117.313549,24.366158
350629,漳州市,华安,福建省,117.53631,25.001416
350681,漳州市,龙海,福建省,117.817292,24.445341
350700,南平市,南平,福建省,118.178459,26.635627
350702,南平市,延平,福建省,118.178918,26.636079
350703,南平市,建阳,福建省,118.12267,27.332067
350721,南平市,顺昌,福建省,117.80771,26.792851
350722,南平市,浦城,福建省,118.536822,27.920412
350723,南平市,光泽,福建省,117.337897,27.542803
350724,南平市,松溪,福建省,118.783491,27.525785
350725,南平市,政和,福建省,118.858661,27.365398
350781,南平市,邵武,福建省,117.491544,27.337952
350782,南平市,武夷山,福建省,118.032796,27.751733
350783,南平市,建瓯,福建省,118.321765,27.03502
350800,龙岩市,龙岩,福建省,117.02978,25.091603
350802,龙岩市,新罗,福建省,117.030721,25.0918
350803,龙岩市,永定区,福建省,116.732691,24.720442
350821,龙岩市,长汀,福建省,116.361007,25.842278
350823,龙岩市,上杭,福建省,116.424774,25.050019
350824,龙岩市,武平,福建省,116.100928,25.08865
350825,龙岩市,连城,福建省,116.756687,25.708506
350881,龙岩市,漳平,福建省,117.42073,25.291597
350900,宁德市,宁德,福建省,119.527082,26.65924
350902,宁德市,蕉城,福建省,119.527225,26.659253
350921,宁德市,霞浦,福建省,120.005214,26.882068
350922,宁德市,古田,福建省,118.743156,26.577491
350923,宁德市,屏南,福建省,118.987544,26.910826
350924,宁德市,寿宁,福建省,119.506733,27.457798
350925,宁德市,周宁,福建省,119.338239,27.103106
350926,宁德市,柘荣,福建省,119.898226,27.236163
350981,宁德市,福安,福建省,119.650798,27.084246
350982,宁德市,福鼎,福建省,120.219761,27.318884
360100,南昌市,南昌,江西省,115.892151,28.676493
360102,南昌市,东湖区,江西省,115.889675,28.682988
360103,南昌市,西湖区,江西省,115.91065,28.662901
360104,南昌市,青云谱,江西省,115.907292,28.635724
360105,南昌市,湾里,江西省,115.731324,28.714803
360111,南昌市,青山湖,江西省,115.949044,28.689292
360112,南昌市,新建区,江西省,115.820806,28.690788
360121,南昌市,南昌县,江西省,115.942465,28.543781
360123,南昌市,安义,江西省,115.553109,28.841334
360124,南昌市,进贤,江西省,116.267671,28.365681
360200,景德镇市,景德镇,江西省,117.214664,29.29256
360202,景德镇市,昌江区,江西省,117.195023,29.288465
360203,景德镇市,珠山,江西省,117.214814,29.292812
360222,景德镇市,浮梁,江西省,117.217611,29.352251
360281,景德镇市,乐平,江西省,117.129376,28.967361
360300,萍乡市,萍乡,江西省,113.852186,27.622946
360302,萍乡市,安源,江西省,113.855044,27.625826
360313,萍乡市,湘东,江西省,113.7456,27.639319
360321,萍乡市,莲花,江西省,113.955582,27.127807
360322,萍乡市,上栗,江西省,113.800525,27.877041
360323,萍乡市,芦溪,江西省,114.041206,27.633633
360400,九江市,九江,江西省,115.992811,29.712034
360402,九江市,濂溪,江西省,116.043743,29.456169
360403,九江市,浔阳,江西省,115.995947,29.72465
360404,九江市,柴桑,江西省,115.919706,29.616312
360423,九江市,武宁,江西省,115.105646,29.260182
360424,九江市,修水,江西省,114.573428,29.032729
360425,九江市,永修,江西省,115.809055,29.018212
360426,九江市,德安,江西省,115.762611,29.327474
360428,九江市,都昌,江西省,116.205114,29.275105
360429,九江市,湖口,江西省,116.244313,29.7263
360430,九江市,彭泽,江西省,116.55584,29.898865
360481,九江市,瑞昌,江西省,115.669081,29.676599
360482,九江市,共青城,江西省,115.805712,29.247884
360483,九江市,庐山,江西省,116.047974,29.455041
360500,新余市,新余,江西省,114.930835,27.810834
360502,新余市,渝水,江西省,114.923923,27.819171
360521,新余市,分宜,江西省,114.675262,27.811301
360600,鹰潭市,鹰潭,江西省,117.033838,28.238638
360602,鹰潭市,月湖,江西省,117.034112,28.239076
360603,鹰潭市,余江,江西省,116.822763,28.206177
360681,鹰潭市,贵溪,江西省,117.212103,28.283693
360700,赣州市,赣州,江西省,114.940278,25.85097
360702,赣州市,章贡,江西省,114.93872,25.851367
360703,赣州市,南康,江西省,114.756933,25.661721
360704,赣州市,赣县,江西省,115.018461,25.865432
360722,赣州市,信丰,江西省,114.930893,25.38023
360723,赣州市,大余,江西省,114.362243,25.395937
360724,赣州市,上犹,江西省,114.540537,25.794284
360725,赣州市,崇义,江西省,114.307348,25.687911
360726,赣州市,安远,江西省,115.392328,25.134591
360727,赣州市,龙南,江西省,114.792657,24.90476
360728,赣州市,定南,江西省,115.03267,24.774277
360729,赣州市,全南,江西省,114.531589,24.742651
360730,赣州市,宁都,江西省,116.018782,26.472054
360731,赣州市,于都,江西省,115.411198,25.955033
360732,赣州市,兴国,江西省,115.351896,26.330489
360733,赣州市,会昌,江西省,115.791158,25.599125
360734,赣州市,寻乌,江西省,115.651399,24.954136
360735,赣州市,石城,江西省,116.342249,26.326582
360781,赣州市,瑞金,江西省,116.034854,25.875278
360800,吉安市,吉安,江西省,114.986373,27.111699
360802,吉安市,吉州,江西省,114.987331,27.112367
360803,吉安市,青原,江西省,115.016306,27.105879
360821,吉安市,吉安县,江西省,114.905117,27.040042
360822,吉安市,吉水,江西省,115.134569,27.213445
360823,吉安市,峡江,江西省,115.319331,27.580862
360824,吉安市,新干,江西省,115.399294,27.755758
360825,吉安市,永丰,江西省,115.435559,27.321087
360826,吉安市,泰和,江西省,114.901393,26.790164
360827,吉安市,遂川,江西省,114.51689,26.323705
360828,吉安市,万安,江西省,114.784694,26.462085
360829,吉安市,安福,江西省,114.61384,27.382746
360830,吉安市,永新,江西省,114.242534,26.944721
360881,吉安市,井冈山,江西省,114.284421,26.745919
360900,宜春市,宜春,江西省,114.391136,27.8043
360902,宜春市,袁州,江西省,114.387379,27.800117
360921,宜春市,奉新,江西省,115.389899,28.700672
360922,宜春市,万载,江西省,114.449012,28.104528
360923,宜春市,上高,江西省,114.932653,28.234789
360924,宜春市,宜丰,江西省,114.787381,28.388289
360925,宜春市,靖安,江西省,115.361744,28.86054
360926,宜春市,铜鼓,江西省,114.37014,28.520956
360981,宜春市,丰城,江西省,115.786005,28.191584
360982,宜春市,樟树,江西省,115.543388,28.055898
360983,宜春市,高安,江西省,115.381527,28.420951
361000,抚州市,抚州,江西省,116.358351,27.98385
361002,抚州市,临川,江西省,116.361404,27.981919
361003,抚州市,东乡区,江西省,116.605341,28.2325
361021,抚州市,南城,江西省,116.63945,27.55531
361022,抚州市,黎川,江西省,116.91457,27.292561
361023,抚州市,南丰,江西省,116.532994,27.210132
